URL,type,periodOfReport,notSubjectToSection16,issuerTradingSymbol,m_isDirector,m_isOfficer,m_isTenPercentOwner,m_isOther,transactionCode,equitySwapInvolved,transactionTimeliness,transactionShares,sharesOwnedFollowingTransaction,directOrIndirectOwnership,init_prices,end_dates,end_prices,sharesBeforeTransaction,percentVolumeChange,percentPriceChange
https://www.sec.gov/Archives/edgar/data/1184697/000002235609000073,4,2009-04-28,0,CBSH,1,1,0,0,S,0,O,-300.0,219442.0,I,28.8176,2010-04-28 00:00:00,35.7629,219742.0,-0.1365237414786431,24.100896674254635
https://www.sec.gov/Archives/edgar/data/1042589/000120919109044020,4,2009-09-09,0,AGYS,0,0,1,0,S,0,O,-558.0,292070.0,I,7.0,2010-09-09 00:00:00,5.07,292628.0,-0.1906857853657202,-27.57142857142857
https://www.sec.gov/Archives/edgar/data/1020470/000117911014004796,4,2014-03-06,0,CAKE,0,1,0,0,A,0,O,5500.0,24600.0,D,48.19,2015-03-06 00:00:00,47.19,19100.0,28.79581151832461,-2.0751193193608635
https://www.sec.gov/Archives/edgar/data/1296445/000120919110032804,4,2010-06-04,0,ORA,0,0,1,0,P,0,O,45723.0,26554431.0,D,27.23,2011-06-06 00:00:00,20.74,26508708.0,0.1724829440952007,-23.83400661035623
https://www.sec.gov/Archives/edgar/data/1105964/000120919112045131,4/A,2012-09-10,0,DDD,1,1,0,0,S,0,O,-100.0,602248.0,I,26.0,2013-09-10 00:00:00,52.41,602348.0,-0.0166016986858095,101.57692307692304
https://www.sec.gov/Archives/edgar/data/1017608/000120919121051280,4,2021-08-10,0,CVNA,0,0,1,0,C,0,O,300.0,300.0,D,370.1,2022-08-10 00:00:00,47.31,0.0,inf,-87.21696838692246
https://www.sec.gov/Archives/edgar/data/1265751/000112760214020926,4,2014-06-12,0,BIIB,1,0,0,0,A,0,O,870.0,8530.0,D,285.1518,2015-06-12 00:00:00,357.8619,7660.0,11.357702349869452,25.49873435833125
https://www.sec.gov/Archives/edgar/data/1475115/000089924319018045,4,2019-06-21,0,EB,0,1,0,0,S,0,O,-57342.0,8333.0,D,16.35,2020-06-22 00:00:00,9.14,65675.0,-87.31176246669204,-44.09785932721712
https://www.sec.gov/Archives/edgar/data/1786352/000120919122011266,4,2022-02-16,0,BILL,0,1,0,0,S,0,O,-1806.0,405.0,D,256.9,2023-02-16 00:00:00,96.51,2211.0,-81.68249660786974,-62.43285325029194
https://www.sec.gov/Archives/edgar/data/1004434/000117911016031968,4,2016-11-18,0,AMG,0,1,0,0,G,0,E,-6930.0,34576.0,I,140.63,2017-11-20 00:00:00,186.68,41506.0,-16.696381246084904,32.74550238213753
https://www.sec.gov/Archives/edgar/data/1384905/000120919119036953,4,2019-06-11,0,RNG,1,1,1,0,S,0,O,-1000.0,265399.0,D,118.75,2020-06-10 00:00:00,274.96,266399.0,-0.3753767844473891,131.5452631578947
https://www.sec.gov/Archives/edgar/data/1386278/000120919120001147,4,2019-12-31,1,GDOT,0,1,0,0,F,0,O,-5024.0,60998.0,D,23.3,2020-12-30 00:00:00,53.47,66022.0,-7.609584683893248,129.48497854077252
https://www.sec.gov/Archives/edgar/data/923120/000120919115079765,4,2015-11-10,0,GBX,1,1,0,0,S,0,O,-36640.0,1310023.0,D,35.3,2016-11-09 00:00:00,33.2,1346663.0,-2.720799487325337,-5.949008498583554
https://www.sec.gov/Archives/edgar/data/1224732/000118143115005920,4,2015-03-30,0,DCO,1,1,0,0,F,0,O,-9068.0,107799.0,D,25.51,2016-03-29 00:00:00,16.09,116867.0,-7.759247691820617,-36.92669541356332
https://www.sec.gov/Archives/edgar/data/1766116/000156761921014303,4,2021-07-30,0,BUSE,1,0,0,0,A,0,O,76.0,180200.0,D,23.6,2022-08-01 00:00:00,24.73,180124.0,0.0421931558259865,4.788135593220335
https://www.sec.gov/Archives/edgar/data/1372020/000117911009005203,4,2009-03-16,0,GLDD,1,1,0,0,S,0,O,-4000.0,320298.0,D,3.0,2010-03-16 00:00:00,4.59,324298.0,-1.2334334470147827,52.99999999999999
https://www.sec.gov/Archives/edgar/data/1219231/000112760219033599,4,2019-11-20,0,INTC,1,0,0,0,P,0,O,35000.0,172720.0,D,57.9,2020-11-19 00:00:00,45.62,137720.0,25.41388324135928,-21.20898100172712
https://www.sec.gov/Archives/edgar/data/1097672/000109767219000008,4,2019-02-26,0,CNBKA,0,0,1,0,P,0,O,201.0,680264.0,D,77.42,2020-02-26 00:00:00,80.09,680063.0,0.0295560852450434,3.4487212606561632
https://www.sec.gov/Archives/edgar/data/1177702/000156218018000669,4,2018-02-06,0,SAIA,0,1,0,0,A,0,O,19530.0,32501.5,D,73.35,2019-02-06 00:00:00,64.84,12971.5,150.560844929268,-11.601908657123367
https://www.sec.gov/Archives/edgar/data/1368094/000136809412000004,4,2012-08-29,0,BANF,0,1,0,0,S,0,O,-303.0,0.0,D,21.22,2013-08-29 00:00:00,25.99,303.0,-100.0,22.47879359095193
https://www.sec.gov/Archives/edgar/data/1507272/000112760210031365,4,2010-12-17,0,CUZ,0,1,0,0,A,0,O,41.0,6830.0,D,22.2614,2011-12-19 00:00:00,17.0537,6789.0,0.6039181028133745,-23.39340742271376
https://www.sec.gov/Archives/edgar/data/1096343/000109634317000193,4,2017-12-08,0,MKL,0,1,0,0,S,0,O,-100.0,3559.9879,D,1110.94,2018-12-10 00:00:00,1055.72,3659.9879,-2.7322494700050783,-4.970565467081933
https://www.sec.gov/Archives/edgar/data/1544031/000124636017001884,4,2017-05-12,0,ALK,0,1,0,0,F,0,O,-647.0,13691.0,D,83.59,2018-05-14 00:00:00,60.05,14338.0,-4.5124843074347885,-28.161263309008262
https://www.sec.gov/Archives/edgar/data/1576280/000162828019010908,4,2019-08-14,0,GH,1,1,0,0,S,0,O,-6107.0,3705864.0,D,98.7,2020-08-13 00:00:00,89.42,3711971.0,-0.1645217594641768,-9.402228976697062
https://www.sec.gov/Archives/edgar/data/1182045/000122520817011373,4,2017-06-14,0,AAL,1,0,0,0,A,0,O,3037.0,17774.0,D,49.39,2018-06-14 00:00:00,43.08,14737.0,20.60799348578408,-12.77586555982993
https://www.sec.gov/Archives/edgar/data/1220250/000120919118020844,4,2018-03-19,0,ANDE,0,1,0,0,S,0,O,-9000.0,24727.941,D,34.75,2019-03-19 00:00:00,33.97,33727.941,-26.684107399262825,-2.244604316546766
https://www.sec.gov/Archives/edgar/data/1288709/000122520820007627,4,2020-05-11,0,TGT,1,1,0,0,G,0,O,-7900.0,194994.0,I,120.18,2021-05-11 00:00:00,209.24,202894.0,-3.893658757774996,74.10550840406057
https://www.sec.gov/Archives/edgar/data/1218348/000070543209000037,4,2009-01-02,0,SBSI,0,1,0,0,S,0,O,-500.0,88592.0,D,16.9627,2010-01-04 00:00:00,14.4584,89092.0,-0.5612176177434561,-14.763569478915516
https://www.sec.gov/Archives/edgar/data/1748065/000092762820000137,4,2020-03-05,0,COF,0,1,0,0,A,0,O,4219.0,62488.0,D,85.08,2021-03-05 00:00:00,127.7,58269.0,7.240556728277471,50.09402914903621
https://www.sec.gov/Archives/edgar/data/1863648/000124008522000010,4,2022-03-01,0,TYL,0,1,0,0,M,0,O,1800.0,5119.0,D,422.33,2023-03-01 00:00:00,320.1,3319.0,54.23320277191925,-24.206189472687225
https://www.sec.gov/Archives/edgar/data/1474432/000120919119014784,4/A,2018-03-14,0,PSTG,1,1,0,0,A,0,O,151543.0,263396.0,D,21.13,2019-03-14 00:00:00,20.42,111853.0,135.48407284560986,-3.360151443445326
https://www.sec.gov/Archives/edgar/data/1778751/000091636520000033,4,2020-02-07,0,TSCO,0,1,0,0,F,0,O,-165.0,12382.0,D,96.55,2021-02-08 00:00:00,157.25,12547.0,-1.315055391727106,62.86897980321078
https://www.sec.gov/Archives/edgar/data/1326801/000112760218025510,4,2018-08-13,0,FB,0,1,0,0,G,0,E,-14408.0,0.0,I,180.05,2019-08-13 00:00:00,188.45,14408.0,-100.0,4.665370730352668
https://www.sec.gov/Archives/edgar/data/1198676/000114036110028918,4,2010-07-07,0,ABM,1,1,0,0,S,0,O,-700.0,168772.0,D,20.79,2011-07-07 00:00:00,23.66,169472.0,-0.413047583081571,13.804713804713812
https://www.sec.gov/Archives/edgar/data/1517413/000151741320000265,4,2020-11-09,0,FSLY,1,1,1,0,S,0,O,-15232.0,307822.0,D,69.79,2021-11-09 00:00:00,51.3,323054.0,-4.715001207228513,-26.49376701533172
https://www.sec.gov/Archives/edgar/data/1198113/000112760220014025,4,2020-04-15,0,PGR,1,1,0,0,S,0,O,-34468.0,352461.841,D,79.25,2021-04-15 00:00:00,100.4,386929.841,-8.90807488792264,26.68769716088329
https://www.sec.gov/Archives/edgar/data/104169/000112760219013042,4,2019-03-20,0,WMT,0,0,1,0,J,0,O,-4726507.0,20384303.0,I,98.64,2020-03-19 00:00:00,119.45,25110810.0,-18.822598713462448,21.096918085969182
https://www.sec.gov/Archives/edgar/data/1256850/000114036110040487,4,2010-10-05,0,VOXX,1,0,0,0,M,0,O,1000.0,1000.0,D,6.95,2011-10-05 00:00:00,5.53,0.0,inf,-20.431654676259
https://www.sec.gov/Archives/edgar/data/1103982/000120919119010751,4,2019-02-13,0,MDLZ,0,1,0,0,S,0,O,-29340.0,200360.0,D,47.61,2020-02-13 00:00:00,59.03,229700.0,-12.773182411841532,23.986557445914727
https://www.sec.gov/Archives/edgar/data/1235478/000117184319005341,4,2019-08-06,0,SFNC,1,1,0,0,P,0,O,6258.0,377243.0,D,24.8,2020-08-05 00:00:00,17.17,370985.0,1.6868606547434533,-30.76612903225806
https://www.sec.gov/Archives/edgar/data/1061983/000106198315000013,4,2015-05-06,0,CYTK,1,0,0,0,P,0,O,1192.0,20000.0,D,5.7,2016-05-05 00:00:00,8.08,18808.0,6.3377286261165455,41.754385964912274
https://www.sec.gov/Archives/edgar/data/1243108/000008611512000044,4,2012-11-26,0,SFE,1,0,0,0,M,0,O,4166.0,10017.0,D,14.04,2013-11-26 00:00:00,18.37,5851.0,71.20150401640744,30.840455840455856
https://www.sec.gov/Archives/edgar/data/1183246/000075330814000120,4,2014-11-13,0,NEE,0,1,0,0,M,0,O,5000.0,317465.0,D,25.5675,2015-11-13 00:00:00,25.1075,312465.0,1.600179220072648,-1.799159088686799
https://www.sec.gov/Archives/edgar/data/1494259/000112760218029455,4,2018-10-01,0,CARG,0,0,1,0,S,0,O,-50000.0,9041646.0,D,54.7,2019-10-01 00:00:00,31.07,9091646.0,-0.549955420613605,-43.19926873857404
https://www.sec.gov/Archives/edgar/data/1173514/000112760218028427,4,2018-09-24,0,HY,1,1,0,0,P,0,O,89.0,1265.0,I,65.67,2019-09-24 00:00:00,55.12,1176.0,7.568027210884354,-16.065174356631648
https://www.sec.gov/Archives/edgar/data/1418237/000120919120065463,4,2020-12-22,0,PII,0,1,0,0,G,0,E,-590.0,29837.0,I,100.59,2021-12-22 00:00:00,105.25,30427.0,-1.9390672757748053,4.632667263147427
https://www.sec.gov/Archives/edgar/data/1289490/000117911011002336,4,2011-02-08,0,EXR,0,1,0,0,A,0,O,23200.0,136675.0,D,19.6,2012-02-08 00:00:00,27.15,113475.0,20.445031945362416,38.52040816326529
https://www.sec.gov/Archives/edgar/data/1160231/000088793615000053,4,2015-11-06,0,FCN,0,1,0,0,P,0,O,12400.0,41532.0,D,36.35,2016-11-07 00:00:00,41.71,29132.0,42.5648771110806,14.745529573590094
https://www.sec.gov/Archives/edgar/data/1259705/000112760213005760,4,2013-02-11,0,APH,1,0,0,0,S,0,O,-149167.0,153900.0,D,17.6025,2014-02-11 00:00:00,21.99,303067.0,-49.21914956098816,24.925436727737534
https://www.sec.gov/Archives/edgar/data/1238817/000089271216001240,4,2016-01-13,0,KSS,0,1,0,0,F,0,O,-836.0,109634.0,D,49.98,2017-01-12 00:00:00,41.31,110470.0,-0.7567665429528379,-17.346938775510196
https://www.sec.gov/Archives/edgar/data/1764925/000176492520000394,4,2020-06-01,0,WORK,0,1,0,0,S,0,O,-1500.0,195275.0,I,37.18,2021-06-01 00:00:00,43.84,196775.0,-0.7622919578198449,17.912856374394845
https://www.sec.gov/Archives/edgar/data/1216055/000112760222013562,4,2022-05-03,0,TMO,1,1,0,0,S,0,O,-1116.0,186115.53,D,546.32,2023-05-03 00:00:00,550.42,187231.53,-0.5960534531763961,0.7504759115536515
https://www.sec.gov/Archives/edgar/data/1390593/000008553517000033,4,2017-08-23,0,RGLD,0,1,0,0,A,0,O,2610.0,49948.0,D,87.42,2018-08-23 00:00:00,75.95,47338.0,5.5135409185009925,-13.120567375886525
https://www.sec.gov/Archives/edgar/data/1361345/000142029512000002,4,2012-12-19,1,IBKR,0,0,0,1,S,0,O,-91586.0,2152256.0,I,14.07,2013-12-19 00:00:00,24.31,2243842.0,-4.08165993862313,72.77896233120113
https://www.sec.gov/Archives/edgar/data/1178970/000162828019007886,4,2019-06-10,0,PFS,0,1,0,0,S,0,O,-100.0,101328.0,D,24.1,2020-06-09 00:00:00,15.15,101428.0,-0.098592104744252,-37.13692946058092
https://www.sec.gov/Archives/edgar/data/109380/000010938022000147,4,2022-05-02,0,ZION,0,1,0,0,P,0,O,5.0,68310.0,D,57.01,2023-05-02 00:00:00,23.92,68305.0,0.0073201083376033,-58.04244869321171
https://www.sec.gov/Archives/edgar/data/1509446/000120919116104007,4,2016-02-26,0,MS,0,1,0,0,S,0,O,-50000.0,170197.0,I,25.16,2017-02-27 00:00:00,45.84,220197.0,-22.70693969490956,82.19395866454691
https://www.sec.gov/Archives/edgar/data/1173514/000112760217014236,4,2017-04-03,0,HY,0,0,0,1,A,0,O,452.0,23976.0,I,54.99,2018-04-03 00:00:00,71.81,23524.0,1.921441931644278,30.58737952354973
https://www.sec.gov/Archives/edgar/data/1551306/000120919120047248,4,2020-08-14,0,PGNY,0,1,0,0,S,0,O,-29500.0,1423646.0,D,29.66,2021-08-16 00:00:00,45.88,1453146.0,-2.03007818897757,54.68644639244775
https://www.sec.gov/Archives/edgar/data/1126396/000120919111060628,4,2011-12-07,0,AZO,0,0,1,0,S,0,O,-10844.0,4047417.0,I,333.86,2012-12-06 00:00:00,364.07,4058261.0,-0.2672080479791713,9.048703049182286
https://www.sec.gov/Archives/edgar/data/1600424/000120919117058900,4,2017-10-31,0,PLXS,0,1,0,0,M,0,O,1700.0,10559.0,D,61.43,2018-10-31 00:00:00,58.4,8859.0,19.189524777062875,-4.932443431548105
https://www.sec.gov/Archives/edgar/data/1379839/000112760211002621,4,2011-01-27,0,MLM,0,1,0,0,A,0,O,1181.0,46098.0,D,84.71,2012-01-27 00:00:00,81.62,44917.0,2.6292940312131265,-3.647739346004001
https://www.sec.gov/Archives/edgar/data/1181008/000112760211011710,4,2011-04-01,0,ATO,1,0,0,0,A,0,O,406.0,32803.0,D,34.58,2012-04-02 00:00:00,31.51,32397.0,1.253202457017625,-8.877964141122026
https://www.sec.gov/Archives/edgar/data/1007587/000090373210000002,4,2010-07-27,0,KVHI,1,0,0,0,S,0,O,-200.0,29504.0,D,13.58,2011-07-27 00:00:00,11.0,29704.0,-0.6733099919202801,-18.998527245949926
https://www.sec.gov/Archives/edgar/data/1370366/000112760219025373,4,2019-07-25,0,TXN,0,1,0,0,M,0,O,24600.0,98376.0,D,127.35,2020-07-24 00:00:00,129.63,73776.0,33.34417696811972,1.7903415783274452
https://www.sec.gov/Archives/edgar/data/1497770/000112329213000677,4,2013-03-25,0,WD,0,1,0,0,F,0,O,-1315.0,93487.0,D,18.38,2014-03-25 00:00:00,16.51,94802.0,-1.3871015379422376,-10.17410228509248
https://www.sec.gov/Archives/edgar/data/1294133/000120919122034375,4,2022-06-01,0,INGN,0,1,0,0,F,0,O,-318.0,9016.0,D,25.91,2023-06-01 00:00:00,10.37,9334.0,-3.406899507178059,-59.97684291779236
https://www.sec.gov/Archives/edgar/data/1234682/000122520811019396,4,2011-08-05,0,WTS,0,1,0,0,A,0,O,8333.0,73023.0,D,29.05,2012-08-06 00:00:00,36.83,64690.0,12.881434533931056,26.781411359724604
https://www.sec.gov/Archives/edgar/data/1551306/000120919120037935,4,2020-06-17,0,PGNY,1,0,0,0,S,0,O,-998.0,768500.0,I,22.55,2021-06-17 00:00:00,62.88,769498.0,-0.1296949439764625,178.8470066518847
https://www.sec.gov/Archives/edgar/data/1366246/000120919114057187,4,2014-09-08,0,GLUU,0,1,0,0,S,0,O,-10638.0,194.0,I,5.48,2015-09-08 00:00:00,4.64,10832.0,-98.20901033973412,-15.328467153284684
https://www.sec.gov/Archives/edgar/data/1183315/000114036116080759,4,2016-09-22,0,MCS,0,1,0,0,M,0,O,6488.0,58773.0,D,24.45,2017-09-22 00:00:00,27.35,52285.0,12.408912690064072,11.860940695296533
https://www.sec.gov/Archives/edgar/data/1230569/000120919111052970,4,2011-10-25,0,SYNA,0,1,0,0,S,0,O,-300.0,20070.0,D,32.57,2012-10-24 00:00:00,23.05,20370.0,-1.4727540500736376,-29.229352164568617
https://www.sec.gov/Archives/edgar/data/1240292/000112760211020087,4,2011-06-28,0,T,0,1,0,0,F,0,O,-18144.0,234606.0,D,23.5359,2012-06-27 00:00:00,26.6999,252750.0,-7.178635014836796,13.443293011951946
https://www.sec.gov/Archives/edgar/data/1542767/000112760215016159,4,2015-05-01,0,LEG,0,1,0,0,A,0,O,16.8471,65227.3135,D,45.9,2016-05-02 00:00:00,49.83,65210.4664,0.0258349632046183,8.562091503267974
https://www.sec.gov/Archives/edgar/data/1486096/000009144012000038,4,2012-02-08,0,SNA,0,1,0,0,M,0,O,1066.0,6261.308,D,60.0,2013-02-07 00:00:00,77.24,5195.308,20.51851401302868,28.733333333333327
https://www.sec.gov/Archives/edgar/data/1099800/000122520810005068,4,2010-02-16,0,EW,0,1,0,0,S,0,O,-4500.0,23778.0,D,7.3425,2011-02-16 00:00:00,14.7083,28278.0,-15.913430935709735,100.31733060946544
https://www.sec.gov/Archives/edgar/data/1016281/000120919111008104,4,2011-02-07,0,CSV,1,1,0,0,F,0,O,-4051.0,1603638.0,D,5.24,2012-02-07 00:00:00,5.94,1607689.0,-0.2519765949757696,13.3587786259542
https://www.sec.gov/Archives/edgar/data/1384905/000120919117056777,4,2017-10-10,0,RNG,1,1,1,0,S,0,O,-16525.0,1808.0,I,43.45,2018-10-10 00:00:00,76.48,18333.0,-90.13800250913653,76.01841196777906
https://www.sec.gov/Archives/edgar/data/1204731/000114036112034655,4,2012-07-30,0,MHO,1,1,0,0,S,0,O,-100.0,90828.0,D,17.17,2013-07-30 00:00:00,20.92,90928.0,-0.1099771247580503,21.84041933605125
https://www.sec.gov/Archives/edgar/data/1058290/000120919119017397,4,2019-03-04,0,CTSH,0,1,0,0,S,0,O,-337.0,27009.0,D,71.76,2020-03-03 00:00:00,59.61,27346.0,-1.2323557375850216,-16.931438127090306
https://www.sec.gov/Archives/edgar/data/1605853/000120919120046163,4,2020-08-10,0,SNV,1,0,0,0,J,0,O,261.0,26476.0,D,21.89,2021-08-10 00:00:00,43.7,26215.0,0.9956131985504482,99.63453631795342
https://www.sec.gov/Archives/edgar/data/1418819/000118143112057705,4,2012-11-06,0,IRDM,0,0,1,0,P,0,O,100.0,12086940.0,D,6.43,2013-11-06 00:00:00,5.6,12086840.0,0.0008273461053509,-12.908242612752725
https://www.sec.gov/Archives/edgar/data/1410235/000112760214023885,4,2014-07-24,0,AJG,0,1,0,0,M,0,O,11063.0,11834.0,D,46.64,2015-07-24 00:00:00,47.43,771.0,1434.8897535667963,1.693825042881645
https://www.sec.gov/Archives/edgar/data/1024247/000140493010000025,4,2010-02-10,0,DRE,1,0,0,0,A,0,O,4780.0,60181.0,D,10.46,2011-02-10 00:00:00,13.68,55401.0,8.6280031046371,30.78393881453153
https://www.sec.gov/Archives/edgar/data/1171077/000089924316024111,4,2016-06-29,0,SUI,1,1,0,0,S,0,O,-100.0,1245531.0,D,75.77,2017-06-29 00:00:00,87.62,1245631.0,-0.0080280596741731,15.63943513263826
https://www.sec.gov/Archives/edgar/data/1002047/000147476613000004,4,2013-06-19,0,NTAP,0,1,0,0,M,0,O,714.0,24860.0,D,38.98,2014-06-19 00:00:00,36.23,24146.0,2.957011513294128,-7.054899948691637
https://www.sec.gov/Archives/edgar/data/1762955/000089924322020712,4,2022-05-31,0,GPC,0,1,0,0,M,0,O,4625.0,23770.0,D,136.73,2023-05-31 00:00:00,148.93,19145.0,24.157743536171324,8.922694361149725
https://www.sec.gov/Archives/edgar/data/1193290/000119329014000006,4,2014-03-24,0,SYBT,0,1,0,0,S,0,O,-1500.0,10345.2317,I,21.38,2015-03-24 00:00:00,22.9533,11845.2317,-12.663323419836525,7.358746492048643
https://www.sec.gov/Archives/edgar/data/1247955/000112760222000609,4,2021-12-30,0,HBB,1,0,0,1,G,0,E,456.0,10504.0,I,14.29,2022-12-30 00:00:00,12.39,10048.0,4.538216560509554,-13.296011196640997
https://www.sec.gov/Archives/edgar/data/1111928/000111192811000131,4,2011-10-20,0,IPGP,1,0,0,0,M,0,O,10000.0,16000.0,D,47.0,2012-10-19 00:00:00,57.91,6000.0,166.66666666666669,23.2127659574468
https://www.sec.gov/Archives/edgar/data/1601375/000120919120044854,4,2020-07-31,0,SBCF,1,0,0,0,A,0,O,3311.0,17271.0,D,18.88,2021-08-02 00:00:00,30.12,13960.0,23.717765042979945,59.53389830508476
https://www.sec.gov/Archives/edgar/data/1108524/000112760219013037,4,2019-03-21,0,CRM,1,0,0,0,S,0,O,-880.0,30193.0,D,166.95,2020-03-20 00:00:00,139.35,31073.0,-2.832040678402472,-16.531895777178793
https://www.sec.gov/Archives/edgar/data/1197637/000118143114026219,4,2014-07-01,0,PANW,1,0,0,0,S,0,O,-400.0,3697.0,I,27.42,2015-07-01 00:00:00,58.7133,4097.0,-9.76324139614352,114.12582056892776
https://www.sec.gov/Archives/edgar/data/1171759/000118143109027790,4,2009-05-27,0,RRGB,1,0,0,0,A,0,O,750.0,5375.0,D,17.65,2010-05-27 00:00:00,20.39,4625.0,16.216216216216218,15.524079320113326
https://www.sec.gov/Archives/edgar/data/1246492/000117911011006471,4,2011-04-13,0,VNO,1,0,0,0,S,0,O,-11000.0,530582.0,D,79.5628,2012-04-12 00:00:00,73.4029,541582.0,-2.0310867052450043,-7.742186046745456
https://www.sec.gov/Archives/edgar/data/1452496/000112760209016055,4,2009-07-23,0,BCRX,0,1,0,0,S,0,O,-1500.0,0.0,D,8.58,2010-07-23 00:00:00,5.8,1500.0,-100.0,-32.400932400932405
https://www.sec.gov/Archives/edgar/data/1242843/000122520822000565,4,2022-01-05,0,DRI,1,1,0,0,S,0,O,-39211.0,222480.0,D,149.93,2023-01-05 00:00:00,144.3,261691.0,-14.98370215253868,-3.755085706663106
https://www.sec.gov/Archives/edgar/data/1370217/000087789018000107,4,2018-07-02,0,CTXS,1,0,0,0,A,0,O,2342.0,36444.0,D,106.72,2019-07-02 00:00:00,99.29,34102.0,6.867632396926866,-6.962143928035975
https://www.sec.gov/Archives/edgar/data/1238890/000124636019000160,4,2019-01-08,0,CMC,1,0,0,0,A,0,O,6301.0,117106.0,D,15.87,2020-01-08 00:00:00,23.17,110805.0,5.6865664906818285,45.99873976055452
https://www.sec.gov/Archives/edgar/data/1087065/000114420416092571,4,2016-03-31,0,QTS,0,1,0,0,F,0,O,-1555.0,21641.0,D,47.38,2017-03-31 00:00:00,48.75,23196.0,-6.7037420244869805,2.891515407344865
https://www.sec.gov/Archives/edgar/data/1292289/000085565814000216,4,2014-12-30,0,LSCC,0,1,0,1,M,0,O,972.0,22622.0,D,6.82,2015-12-30 00:00:00,6.56,21650.0,4.489607390300231,-3.812316715542532
https://www.sec.gov/Archives/edgar/data/1061300/000106130008000003,4,2008-10-29,0,BANF,1,0,0,0,S,0,O,-1000.0,23434.0,D,24.02,2009-10-29 00:00:00,18.355,24434.0,-4.092657771957109,-23.584512905911737
https://www.sec.gov/Archives/edgar/data/1626707/000168992321000010,4,2021-01-07,0,AYX,0,1,0,0,S,0,O,-579.0,25567.0,D,116.4,2022-01-07 00:00:00,58.16,26146.0,-2.214487875774497,-50.03436426116839
https://www.sec.gov/Archives/edgar/data/1326801/000095010320022271,4,2020-11-12,0,FB,1,1,1,0,S,0,O,-2320.0,3934243.0,I,275.08,2021-11-12 00:00:00,340.89,3936563.0,-0.058934659498654,23.92394939653919
https://www.sec.gov/Archives/edgar/data/1420794/000120919120042349,4,2020-07-10,0,PAYX,0,1,0,0,A,0,O,8305.0,34210.0,D,73.3,2021-07-12 00:00:00,111.67,25905.0,32.05944798301486,52.34652114597546
https://www.sec.gov/Archives/edgar/data/1343869/000120919115042337,4,2015-05-11,0,ICE,0,1,0,0,M,0,O,226.0,31675.0,D,48.0,2016-05-10 00:00:00,52.204,31449.0,0.718623803618557,8.758333333333335
https://www.sec.gov/Archives/edgar/data/1715325/000112760220018523,4,2020-06-01,0,RMD,0,1,0,0,S,0,O,-1500.0,31261.0,D,161.12,2021-06-01 00:00:00,206.25,32761.0,-4.578614816397546,28.010178748758683
https://www.sec.gov/Archives/edgar/data/1301246/000112760214023954,4,2014-07-25,0,TRV,0,1,0,0,S,0,O,-10000.0,31377.912,D,92.1,2015-07-27 00:00:00,105.59,41377.912,-24.1674833664879,14.64712269272531
https://www.sec.gov/Archives/edgar/data/1180262/000120919111001204,4,2010-12-31,0,HLF,0,1,0,0,S,0,O,-291.0,3793.0,D,17.0925,2012-01-03 00:00:00,26.23,4084.0,-7.125367286973555,53.45911949685534
https://www.sec.gov/Archives/edgar/data/1702091/000156218019004832,4,2019-09-16,0,AMSWA,0,0,0,1,S,0,O,-4000.0,4000.0,D,14.85,2020-09-15 00:00:00,14.24,8000.0,-50.0,-4.107744107744104
https://www.sec.gov/Archives/edgar/data/1035201/000121465915003729,4,2015-05-04,0,CWT,0,1,0,0,F,0,O,-26.0,5768.0,D,24.53,2016-05-03 00:00:00,28.51,5794.0,-0.4487400759406282,16.22503057480636
https://www.sec.gov/Archives/edgar/data/1185607/000114036110030222,4,2010-07-22,0,MOD,1,0,0,0,A,0,O,4264.0,44644.0,D,8.91,2011-07-22 00:00:00,15.0,40380.0,10.559683011391778,68.35016835016835
https://www.sec.gov/Archives/edgar/data/101382/000112760218002852,4,2018-01-26,0,UMBF,1,1,0,0,S,0,O,-300.0,184776.4193,D,76.75,2019-01-28 00:00:00,68.44,185076.4193,-0.1620952043132595,-10.827361563517918
https://www.sec.gov/Archives/edgar/data/1758730/000089534521000247,4,2021-03-01,0,TW,0,1,0,0,S,0,O,-27106.0,98687.0,D,73.69,2022-03-01 00:00:00,84.81,125793.0,-21.548098860826915,15.09024290948569
https://www.sec.gov/Archives/edgar/data/105634/000010563411000162,4,2011-12-20,0,EME,0,1,0,0,S,0,O,-1500.0,108712.0,D,25.82,2012-12-19 00:00:00,34.52,110212.0,-1.3610133197836896,33.69481022463208
https://www.sec.gov/Archives/edgar/data/1231237/000112760216049296,4,2016-04-14,0,CCL,1,0,0,0,A,0,O,3102.0,14031.0315,D,51.57,2017-04-17 00:00:00,58.46,10929.0315,28.38311885183971,13.360480899747918
https://www.sec.gov/Archives/edgar/data/1492633/000118143113055518,4,2013-10-28,0,NLSN,0,1,0,0,M,0,O,56250.0,98418.09,D,38.94,2014-10-28 00:00:00,41.92,42168.09,133.39470675574825,7.652799178222917
https://www.sec.gov/Archives/edgar/data/1280452/000128045215000074,4,2015-04-23,0,MPWR,0,1,0,0,S,0,O,-11724.0,201739.0,D,53.51,2016-04-22 00:00:00,64.19,213463.0,-5.492286719478317,19.95888618949729
https://www.sec.gov/Archives/edgar/data/1156375/000115637518000100,4,2018-09-14,0,CME,0,1,0,0,F,0,O,-514.0,48980.0,D,173.15,2019-09-16 00:00:00,207.0,49494.0,-1.038509718349699,19.54952353450765
