issuerTradingSymbol,date,close
WGO,2023-08-14,66.13
WGO,2023-08-15,64.3
WGO,2023-08-16,63.62
WGO,2023-08-17,63.9
WGO,2023-08-18,65.02
WGO,2023-08-21,64.96
WGO,2023-08-22,64.51
WGO,2023-08-23,64.29
WGO,2023-08-24,62.26
WGO,2023-08-25,63.65
WGO,2023-08-28,63.68
WGO,2023-08-29,65.73
WGO,2023-08-30,64.89
WGO,2023-08-31,64.85
WGO,2023-09-01,66.76
WGO,2023-09-05,63.5
WGO,2023-09-06,62.62
WGO,2023-09-07,62.02
WGO,2023-09-08,61.27
WGO,2023-09-11,60.58
WGO,2023-09-12,61.95
WGO,2023-09-13,61.92
WGO,2023-09-14,63.17
WGO,2023-09-15,60.12
WGO,2023-09-18,60.35
WGO,2023-09-19,61.67
WGO,2023-09-20,61.23
WGO,2023-09-21,59.93
WGO,2023-09-22,59.58
WGO,2023-09-25,61.57
WGO,2023-09-26,58.61
WGO,2023-09-27,58.74
WGO,2023-09-28,60.36
WGO,2023-09-29,59.45
WGO,2023-10-02,59.39
WGO,2023-10-03,58.82
WGO,2023-10-04,59.07
WGO,2023-10-05,57.7
WGO,2023-10-06,56.84
WGO,2023-10-09,57.41
WGO,2023-10-10,58.68
WGO,2023-10-11,58.47
WGO,2023-10-12,57.18
WGO,2023-10-13,56.79
WGO,2023-10-16,58.26
WGO,2023-10-17,58.6
WGO,2023-10-18,56.72
WGO,2023-10-19,57.26
WGO,2023-10-20,58.34
WGO,2023-10-23,57.66
WGO,2023-10-24,57.9
WGO,2023-10-25,57.19
WGO,2023-10-26,57.99
WGO,2023-10-27,57.22
WGO,2023-10-30,57.56
WGO,2023-10-31,57.95
WGO,2023-11-01,59.68
WGO,2023-11-02,61.7
WGO,2023-11-03,64.3
WGO,2023-11-06,62.16
WGO,2023-11-07,61.9
WGO,2023-11-08,61.3
WGO,2023-11-09,59.88
WGO,2023-11-10,61.12
WGO,2023-11-13,61.08
WGO,2023-11-14,64.19
WGO,2023-11-15,66.29
WGO,2023-11-16,65.09
WGO,2023-11-17,65.95
WGO,2023-11-20,67.19
WGO,2023-11-21,66.17
WGO,2023-11-22,66.2
WGO,2023-11-24,67.09
WGO,2023-11-27,66.71
WGO,2023-11-28,66.11
WGO,2023-11-29,65.75
WGO,2023-11-30,64.63
WGO,2023-12-01,66.91
WGO,2023-12-04,68.35
WGO,2023-12-05,67.68
TCBI,2022-12-06,57.11
TCBI,2022-12-07,57.26
TCBI,2022-12-08,57.32
TCBI,2022-12-09,57.42
TCBI,2022-12-12,58.29
TCBI,2022-12-13,57.18
TCBI,2022-12-14,56.5
TCBI,2022-12-15,55.7
TCBI,2022-12-16,54.78
TCBI,2022-12-19,55.07
TCBI,2022-12-20,55.7
TCBI,2022-12-21,56.85
TCBI,2022-12-22,57.04
TCBI,2022-12-23,58.13
TCBI,2022-12-27,58.43
TCBI,2022-12-28,58.68
TCBI,2022-12-29,60.47
TCBI,2022-12-30,60.31
TCBI,2023-01-03,59.14
TCBI,2023-01-04,59.49
TCBI,2023-01-05,59.31
TCBI,2023-01-06,61.54
TCBI,2023-01-09,60.77
TCBI,2023-01-10,61.66
TCBI,2023-01-11,62.24
TCBI,2023-01-12,62.21
TCBI,2023-01-13,62.45
TCBI,2023-01-17,62.2
TCBI,2023-01-18,59.66
TCBI,2023-01-19,63.02
TCBI,2023-01-20,63.59
TCBI,2023-01-23,64.09
TCBI,2023-01-24,63.0
TCBI,2023-01-25,62.09
TCBI,2023-01-26,62.87
TCBI,2023-01-27,63.31
TCBI,2023-01-30,62.72
TCBI,2023-01-31,66.07
TCBI,2023-02-01,67.41
TCBI,2023-02-02,68.5
TCBI,2023-02-03,68.58
TCBI,2023-02-06,68.35
TCBI,2023-02-07,68.63
TCBI,2023-02-08,68.39
TCBI,2023-02-09,66.99
TCBI,2023-02-10,66.66
TCBI,2023-02-13,67.02
TCBI,2023-02-14,66.45
TCBI,2023-02-15,66.55
TCBI,2023-02-16,65.45
TCBI,2023-02-17,66.14
TCBI,2023-02-21,65.84
TCBI,2023-02-22,65.1
TCBI,2023-02-23,65.48
TCBI,2023-02-24,65.59
TCBI,2023-02-27,65.92
TCBI,2023-02-28,66.23
TCBI,2023-03-01,65.53
TCBI,2023-03-02,65.55
TCBI,2023-03-03,66.7
TCBI,2023-03-06,66.31
TCBI,2023-03-07,64.47
TCBI,2023-03-08,64.75
TCBI,2023-03-09,61.83
TCBI,2023-03-10,61.13
TCBI,2023-03-13,51.4
TCBI,2023-03-14,55.47
TCBI,2023-03-15,55.28
TCBI,2023-03-16,57.92
TCBI,2023-03-17,53.96
TCBI,2023-03-20,53.5
TCBI,2023-03-21,55.33
TCBI,2023-03-22,51.41
TCBI,2023-03-23,48.94
TCBI,2023-03-24,50.05
TCBI,2023-03-27,50.3
TCBI,2023-03-28,49.7
TCBI,2023-03-29,50.28
TCBI,2023-03-30,48.71
TCBI,2023-03-31,48.96
TCBI,2023-04-03,49.26
TCBI,2023-04-04,48.28
TCBI,2023-04-05,47.74
TCBI,2023-04-06,48.22
TCBI,2023-04-10,49.16
TCBI,2023-04-11,49.47
TCBI,2023-04-12,49.36
TCBI,2023-04-13,50.17
TCBI,2023-04-14,48.88
TCBI,2023-04-17,49.84
TCBI,2023-04-18,49.05
TCBI,2023-04-19,51.01
TCBI,2023-04-20,52.3
TCBI,2023-04-21,51.86
TCBI,2023-04-24,51.12
TCBI,2023-04-25,49.17
TCBI,2023-04-26,50.2
TCBI,2023-04-27,50.66
TCBI,2023-04-28,50.25
TCBI,2023-05-01,49.1
TCBI,2023-05-02,47.29
TCBI,2023-05-03,46.8
TCBI,2023-05-04,45.16
TCBI,2023-05-05,48.35
TCBI,2023-05-08,46.91
TCBI,2023-05-09,46.72
TCBI,2023-05-10,45.97
TCBI,2023-05-11,43.75
TCBI,2023-05-12,43.8
TCBI,2023-05-15,45.36
TCBI,2023-05-16,46.93
TCBI,2023-05-17,51.76
TCBI,2023-05-18,51.14
TCBI,2023-05-19,49.08
TCBI,2023-05-22,51.46
TCBI,2023-05-23,51.45
TCBI,2023-05-24,50.19
TCBI,2023-05-25,49.37
TCBI,2023-05-26,49.53
TCBI,2023-05-30,49.17
TCBI,2023-05-31,47.3
TCBI,2023-06-01,47.58
TCBI,2023-06-02,51.46
TCBI,2023-06-05,49.3
TCBI,2023-06-06,52.09
TCBI,2023-06-07,53.66
TCBI,2023-06-08,53.67
TCBI,2023-06-09,52.23
TCBI,2023-06-12,52.78
TCBI,2023-06-13,55.4
TCBI,2023-06-14,53.28
TCBI,2023-06-15,54.41
TCBI,2023-06-16,53.45
TCBI,2023-06-20,53.07
TCBI,2023-06-21,52.15
TCBI,2023-06-22,49.81
TCBI,2023-06-23,48.94
TCBI,2023-06-26,49.69
TCBI,2023-06-27,51.06
TCBI,2023-06-28,51.18
TCBI,2023-06-29,52.18
TCBI,2023-06-30,51.5
TCBI,2023-07-03,53.14
TCBI,2023-07-05,52.42
TCBI,2023-07-06,51.81
TCBI,2023-07-07,52.85
TCBI,2023-07-10,53.5
TCBI,2023-07-11,54.37
TCBI,2023-07-12,56.2
TCBI,2023-07-13,56.85
TCBI,2023-07-14,56.52
TCBI,2023-07-17,57.38
TCBI,2023-07-18,60.22
TCBI,2023-07-19,61.44
TCBI,2023-07-20,65.43
TCBI,2023-07-21,63.45
TCBI,2023-07-24,63.45
TCBI,2023-07-25,62.27
TCBI,2023-07-26,64.58
TCBI,2023-07-27,62.46
TCBI,2023-07-28,63.92
TCBI,2023-07-31,63.85
TCBI,2023-08-01,62.64
TCBI,2023-08-02,61.77
TCBI,2023-08-03,62.92
TCBI,2023-08-04,63.37
TCBI,2023-08-07,65.54
TCBI,2023-08-08,64.26
TCBI,2023-08-09,63.36
TCBI,2023-08-10,62.87
TCBI,2023-08-11,63.45
TCBI,2023-08-14,62.95
TCBI,2023-08-15,61.27
TCBI,2023-08-16,60.12
TCBI,2023-08-17,60.19
TCBI,2023-08-18,59.65
TCBI,2023-08-21,59.46
TCBI,2023-08-22,58.73
TCBI,2023-08-23,60.06
TCBI,2023-08-24,60.46
TCBI,2023-08-25,60.63
TCBI,2023-08-28,61.51
TCBI,2023-08-29,61.52
TCBI,2023-08-30,61.55
TCBI,2023-08-31,62.44
TCBI,2023-09-01,63.6
TCBI,2023-09-05,61.76
TCBI,2023-09-06,61.1
TCBI,2023-09-07,61.26
TCBI,2023-09-08,62.32
TCBI,2023-09-11,61.5
TCBI,2023-09-12,61.89
TCBI,2023-09-13,61.52
TCBI,2023-09-14,61.93
TCBI,2023-09-15,61.66
TCBI,2023-09-18,61.61
TCBI,2023-09-19,61.63
TCBI,2023-09-20,60.58
TCBI,2023-09-21,59.78
TCBI,2023-09-22,59.28
TCBI,2023-09-25,60.15
TCBI,2023-09-26,58.24
TCBI,2023-09-27,57.6
TCBI,2023-09-28,58.47
TCBI,2023-09-29,58.9
TCBI,2023-10-02,57.94
TCBI,2023-10-03,57.05
TCBI,2023-10-04,57.22
TCBI,2023-10-05,58.75
TCBI,2023-10-06,58.43
TCBI,2023-10-09,58.08
TCBI,2023-10-10,58.21
TCBI,2023-10-11,58.76
TCBI,2023-10-12,58.24
TCBI,2023-10-13,57.36
TCBI,2023-10-16,58.51
TCBI,2023-10-17,60.09
TCBI,2023-10-18,58.15
TCBI,2023-10-19,56.13
TCBI,2023-10-20,53.58
TCBI,2023-10-23,53.88
TCBI,2023-10-24,53.9
TCBI,2023-10-25,54.18
TCBI,2023-10-26,55.79
TCBI,2023-10-27,54.49
TCBI,2023-10-30,54.83
TCBI,2023-10-31,55.06
TCBI,2023-11-01,54.36
TCBI,2023-11-02,57.17
TCBI,2023-11-03,57.77
TCBI,2023-11-06,56.9
TCBI,2023-11-07,56.24
TCBI,2023-11-08,55.79
TCBI,2023-11-09,54.97
TCBI,2023-11-10,54.57
TCBI,2023-11-13,54.39
TCBI,2023-11-14,57.0
TCBI,2023-11-15,56.63
TCBI,2023-11-16,55.04
TCBI,2023-11-17,54.96
TCBI,2023-11-20,54.72
TCBI,2023-11-21,53.45
TCBI,2023-11-22,54.29
TCBI,2023-11-24,54.74
TCBI,2023-11-27,54.89
TCBI,2023-11-28,54.74
TCBI,2023-11-29,55.26
TCBI,2023-11-30,54.88
TCBI,2023-12-01,56.63
TCBI,2023-12-04,57.0
TCBI,2023-12-05,56.72
NOVT,2022-12-06,149.06
NOVT,2022-12-07,148.89
NOVT,2022-12-08,150.67
NOVT,2022-12-09,147.6
NOVT,2022-12-12,148.23
NOVT,2022-12-13,153.28
NOVT,2022-12-14,151.79
NOVT,2022-12-15,144.7
NOVT,2022-12-16,141.52
NOVT,2022-12-19,138.61
NOVT,2022-12-20,139.06
NOVT,2022-12-21,142.07
NOVT,2022-12-22,138.32
NOVT,2022-12-23,137.94
NOVT,2022-12-27,138.47
NOVT,2022-12-28,135.77
NOVT,2022-12-29,138.11
NOVT,2022-12-30,135.87
NOVT,2023-01-03,134.83
NOVT,2023-01-04,137.06
NOVT,2023-01-05,133.09
NOVT,2023-01-06,138.39
NOVT,2023-01-09,138.79
NOVT,2023-01-10,142.36
NOVT,2023-01-11,146.31
NOVT,2023-01-12,146.96
NOVT,2023-01-13,150.51
NOVT,2023-01-17,151.33
NOVT,2023-01-18,151.95
NOVT,2023-01-19,150.66
NOVT,2023-01-20,152.97
NOVT,2023-01-23,156.4
NOVT,2023-01-24,155.48
NOVT,2023-01-25,155.23
NOVT,2023-01-26,161.4
NOVT,2023-01-27,160.77
NOVT,2023-01-30,157.2
NOVT,2023-01-31,161.47
NOVT,2023-02-01,167.91
NOVT,2023-02-02,170.58
NOVT,2023-02-03,167.37
NOVT,2023-02-06,165.03
NOVT,2023-02-07,167.8
NOVT,2023-02-08,164.31
NOVT,2023-02-09,162.56
NOVT,2023-02-10,160.95
NOVT,2023-02-13,163.18
NOVT,2023-02-14,163.84
NOVT,2023-02-15,168.18
NOVT,2023-02-16,163.61
NOVT,2023-02-17,163.57
NOVT,2023-02-21,158.87
NOVT,2023-02-22,158.34
NOVT,2023-02-23,159.01
NOVT,2023-02-24,156.72
NOVT,2023-02-27,158.53
NOVT,2023-02-28,156.91
NOVT,2023-03-01,143.54
NOVT,2023-03-02,147.38
NOVT,2023-03-03,151.25
NOVT,2023-03-06,151.05
NOVT,2023-03-07,146.53
NOVT,2023-03-08,149.81
NOVT,2023-03-09,149.32
NOVT,2023-03-10,143.91
NOVT,2023-03-13,143.82
NOVT,2023-03-14,150.15
NOVT,2023-03-15,148.03
NOVT,2023-03-16,150.11
NOVT,2023-03-17,148.31
NOVT,2023-03-20,150.78
NOVT,2023-03-21,150.54
NOVT,2023-03-22,147.65
NOVT,2023-03-23,149.05
NOVT,2023-03-24,150.73
NOVT,2023-03-27,150.6
NOVT,2023-03-28,150.8
NOVT,2023-03-29,152.56
NOVT,2023-03-30,155.24
NOVT,2023-03-31,159.09
NOVT,2023-04-03,156.45
NOVT,2023-04-04,152.6
NOVT,2023-04-05,150.44
NOVT,2023-04-06,150.19
NOVT,2023-04-10,154.89
NOVT,2023-04-11,155.42
NOVT,2023-04-12,156.13
NOVT,2023-04-13,158.89
NOVT,2023-04-14,157.6
NOVT,2023-04-17,158.56
NOVT,2023-04-18,156.43
NOVT,2023-04-19,156.52
NOVT,2023-04-20,157.01
NOVT,2023-04-21,158.89
NOVT,2023-04-24,158.44
NOVT,2023-04-25,154.18
NOVT,2023-04-26,153.0
NOVT,2023-04-27,154.72
NOVT,2023-04-28,152.84
NOVT,2023-05-01,155.78
NOVT,2023-05-02,158.14
NOVT,2023-05-03,163.46
NOVT,2023-05-04,158.49
NOVT,2023-05-05,162.39
NOVT,2023-05-08,160.64
NOVT,2023-05-09,158.31
NOVT,2023-05-10,164.15
NOVT,2023-05-11,164.32
NOVT,2023-05-12,161.37
NOVT,2023-05-15,163.68
NOVT,2023-05-16,162.44
NOVT,2023-05-17,166.32
NOVT,2023-05-18,167.88
NOVT,2023-05-19,166.37
NOVT,2023-05-22,167.35
NOVT,2023-05-23,162.53
NOVT,2023-05-24,161.18
NOVT,2023-05-25,161.97
NOVT,2023-05-26,166.29
NOVT,2023-05-30,166.64
NOVT,2023-05-31,165.6
NOVT,2023-06-01,170.04
NOVT,2023-06-02,169.77
NOVT,2023-06-05,163.63
NOVT,2023-06-06,165.04
NOVT,2023-06-07,171.12
NOVT,2023-06-08,168.31
NOVT,2023-06-09,167.82
NOVT,2023-06-12,167.79
NOVT,2023-06-13,169.98
NOVT,2023-06-14,168.12
NOVT,2023-06-15,169.32
NOVT,2023-06-16,169.62
NOVT,2023-06-20,171.44
NOVT,2023-06-21,173.8
NOVT,2023-06-22,175.42
NOVT,2023-06-23,168.73
NOVT,2023-06-26,171.87
NOVT,2023-06-27,176.91
NOVT,2023-06-28,178.22
NOVT,2023-06-29,182.52
NOVT,2023-06-30,184.1
NOVT,2023-07-03,179.68
NOVT,2023-07-05,177.63
NOVT,2023-07-06,175.31
NOVT,2023-07-07,174.62
NOVT,2023-07-10,179.54
NOVT,2023-07-11,180.05
NOVT,2023-07-12,181.13
NOVT,2023-07-13,181.29
NOVT,2023-07-14,182.76
NOVT,2023-07-17,184.17
NOVT,2023-07-18,179.48
NOVT,2023-07-19,177.69
NOVT,2023-07-20,176.12
NOVT,2023-07-21,175.62
NOVT,2023-07-24,174.69
NOVT,2023-07-25,176.04
NOVT,2023-07-26,176.16
NOVT,2023-07-27,175.34
NOVT,2023-07-28,176.22
NOVT,2023-07-31,176.9
NOVT,2023-08-01,176.38
NOVT,2023-08-02,175.16
NOVT,2023-08-03,174.78
NOVT,2023-08-04,173.41
NOVT,2023-08-07,172.71
NOVT,2023-08-08,153.0
NOVT,2023-08-09,153.13
NOVT,2023-08-10,155.48
NOVT,2023-08-11,153.34
NOVT,2023-08-14,156.42
NOVT,2023-08-15,153.96
NOVT,2023-08-16,153.04
NOVT,2023-08-17,150.4
NOVT,2023-08-18,149.42
NOVT,2023-08-21,150.98
NOVT,2023-08-22,152.38
NOVT,2023-08-23,155.88
NOVT,2023-08-24,152.67
NOVT,2023-08-25,155.27
NOVT,2023-08-28,156.6
NOVT,2023-08-29,160.08
NOVT,2023-08-30,163.81
NOVT,2023-08-31,166.98
NOVT,2023-09-01,168.27
NOVT,2023-09-05,161.6
NOVT,2023-09-06,163.7
NOVT,2023-09-07,160.78
NOVT,2023-09-08,158.14
NOVT,2023-09-11,159.09
NOVT,2023-09-12,156.69
NOVT,2023-09-13,156.44
NOVT,2023-09-14,158.3
NOVT,2023-09-15,156.59
NOVT,2023-09-18,154.32
NOVT,2023-09-19,153.65
NOVT,2023-09-20,146.56
NOVT,2023-09-21,142.04
NOVT,2023-09-22,140.18
NOVT,2023-09-25,139.43
NOVT,2023-09-26,139.42
NOVT,2023-09-27,137.03
NOVT,2023-09-28,144.01
NOVT,2023-09-29,143.44
NOVT,2023-10-02,141.91
NOVT,2023-10-03,139.58
NOVT,2023-10-04,141.36
NOVT,2023-10-05,142.48
NOVT,2023-10-06,144.05
NOVT,2023-10-09,144.49
NOVT,2023-10-10,147.36
NOVT,2023-10-11,147.86
NOVT,2023-10-12,147.19
NOVT,2023-10-13,147.63
NOVT,2023-10-16,149.94
NOVT,2023-10-17,148.91
NOVT,2023-10-18,146.24
NOVT,2023-10-19,138.39
NOVT,2023-10-20,135.36
NOVT,2023-10-23,136.99
NOVT,2023-10-24,135.5
NOVT,2023-10-25,128.51
NOVT,2023-10-26,129.1
NOVT,2023-10-27,129.6
NOVT,2023-10-30,131.06
NOVT,2023-10-31,132.06
NOVT,2023-11-01,132.03
NOVT,2023-11-02,137.2
NOVT,2023-11-03,141.44
NOVT,2023-11-06,138.46
NOVT,2023-11-07,119.75
NOVT,2023-11-08,123.29
NOVT,2023-11-09,121.37
NOVT,2023-11-10,123.25
NOVT,2023-11-13,124.01
NOVT,2023-11-14,134.91
NOVT,2023-11-15,143.09
NOVT,2023-11-16,139.1
NOVT,2023-11-17,141.45
NOVT,2023-11-20,142.98
NOVT,2023-11-21,143.93
NOVT,2023-11-22,144.28
NOVT,2023-11-24,144.41
NOVT,2023-11-27,145.05
NOVT,2023-11-28,144.38
NOVT,2023-11-29,144.33
NOVT,2023-11-30,144.44
NOVT,2023-12-01,147.84
NOVT,2023-12-04,149.2
NOVT,2023-12-05,146.71
WKHS,2022-12-06,2.09
WKHS,2022-12-07,1.91
WKHS,2022-12-08,1.89
WKHS,2022-12-09,1.84
WKHS,2022-12-12,1.87
WKHS,2022-12-13,1.9
WKHS,2022-12-14,1.9
WKHS,2022-12-15,1.9
WKHS,2022-12-16,1.95
WKHS,2022-12-19,1.77
WKHS,2022-12-20,1.69
WKHS,2022-12-21,1.73
WKHS,2022-12-22,1.63
WKHS,2022-12-23,1.64
WKHS,2022-12-27,1.48
WKHS,2022-12-28,1.44
WKHS,2022-12-29,1.5
WKHS,2022-12-30,1.52
WKHS,2023-01-03,1.62
WKHS,2023-01-04,1.69
WKHS,2023-01-05,1.62
WKHS,2023-01-06,1.6
WKHS,2023-01-09,1.69
WKHS,2023-01-10,1.79
WKHS,2023-01-11,1.85
WKHS,2023-01-12,1.97
WKHS,2023-01-13,2.03
WKHS,2023-01-17,2.13
WKHS,2023-01-18,2.06
WKHS,2023-01-19,1.96
WKHS,2023-01-20,2.12
WKHS,2023-01-23,2.17
WKHS,2023-01-24,2.16
WKHS,2023-01-25,2.1
WKHS,2023-01-26,2.08
WKHS,2023-01-27,2.23
WKHS,2023-01-30,2.07
WKHS,2023-01-31,2.21
WKHS,2023-02-01,2.32
WKHS,2023-02-02,2.49
WKHS,2023-02-03,2.36
WKHS,2023-02-06,2.21
WKHS,2023-02-07,2.15
WKHS,2023-02-08,2.1
WKHS,2023-02-09,1.98
WKHS,2023-02-10,2.01
WKHS,2023-02-13,1.99
WKHS,2023-02-14,2.05
WKHS,2023-02-15,2.24
WKHS,2023-02-16,2.16
WKHS,2023-02-17,2.12
WKHS,2023-02-21,2.02
WKHS,2023-02-22,2.01
WKHS,2023-02-23,1.99
WKHS,2023-02-24,1.91
WKHS,2023-02-27,1.95
WKHS,2023-02-28,2.06
WKHS,2023-03-01,1.755
WKHS,2023-03-02,1.875
WKHS,2023-03-03,1.91
WKHS,2023-03-06,1.89
WKHS,2023-03-07,1.74
WKHS,2023-03-08,1.71
WKHS,2023-03-09,1.63
WKHS,2023-03-10,1.59
WKHS,2023-03-13,1.55
WKHS,2023-03-14,1.57
WKHS,2023-03-15,1.53
WKHS,2023-03-16,1.5
WKHS,2023-03-17,1.46
WKHS,2023-03-20,1.38
WKHS,2023-03-21,1.39
WKHS,2023-03-22,1.27
WKHS,2023-03-23,1.24
WKHS,2023-03-24,1.27
WKHS,2023-03-27,1.27
WKHS,2023-03-28,1.25
WKHS,2023-03-29,1.31
WKHS,2023-03-30,1.36
WKHS,2023-03-31,1.33
WKHS,2023-04-03,1.27
WKHS,2023-04-04,1.23
WKHS,2023-04-05,1.11
WKHS,2023-04-06,1.115
WKHS,2023-04-10,1.11
WKHS,2023-04-11,1.07
WKHS,2023-04-12,1.04
WKHS,2023-04-13,1.13
WKHS,2023-04-14,1.07
WKHS,2023-04-17,1.12
WKHS,2023-04-18,1.08
WKHS,2023-04-19,1.05
WKHS,2023-04-20,1.0
WKHS,2023-04-21,0.9908
WKHS,2023-04-24,0.9501
WKHS,2023-04-25,0.9137
WKHS,2023-04-26,0.904
WKHS,2023-04-27,0.9391
WKHS,2023-04-28,0.9422
WKHS,2023-05-01,0.8925
WKHS,2023-05-02,1.09
WKHS,2023-05-03,1.14
WKHS,2023-05-04,1.06
WKHS,2023-05-05,1.08
WKHS,2023-05-08,1.04
WKHS,2023-05-09,0.9825
WKHS,2023-05-10,1.07
WKHS,2023-05-11,0.9551
WKHS,2023-05-12,0.9069
WKHS,2023-05-15,0.8883
WKHS,2023-05-16,0.8738
WKHS,2023-05-17,0.9792
WKHS,2023-05-18,0.9567
WKHS,2023-05-19,0.896
WKHS,2023-05-22,0.9225
WKHS,2023-05-23,0.896
WKHS,2023-05-24,0.8613
WKHS,2023-05-25,0.838
WKHS,2023-05-26,0.8605
WKHS,2023-05-30,0.8876
WKHS,2023-05-31,0.8407
WKHS,2023-06-01,0.8643
WKHS,2023-06-02,0.877
WKHS,2023-06-05,0.8428
WKHS,2023-06-06,0.8804
WKHS,2023-06-07,0.8931
WKHS,2023-06-08,0.9005
WKHS,2023-06-09,0.8545
WKHS,2023-06-12,0.8788
WKHS,2023-06-13,0.93
WKHS,2023-06-14,0.9845
WKHS,2023-06-15,1.08
WKHS,2023-06-16,1.07
WKHS,2023-06-20,0.9508
WKHS,2023-06-21,0.927
WKHS,2023-06-22,0.8762
WKHS,2023-06-23,0.8017
WKHS,2023-06-26,0.7915
WKHS,2023-06-27,0.7974
WKHS,2023-06-28,0.804
WKHS,2023-06-29,0.8003
WKHS,2023-06-30,0.8716
WKHS,2023-07-03,0.9897
WKHS,2023-07-05,0.9673
WKHS,2023-07-06,0.8973
WKHS,2023-07-07,0.9192
WKHS,2023-07-10,0.9304
WKHS,2023-07-11,1.02
WKHS,2023-07-12,1.05
WKHS,2023-07-13,1.1
WKHS,2023-07-14,0.9893
WKHS,2023-07-17,1.08
WKHS,2023-07-18,1.07
WKHS,2023-07-19,1.26
WKHS,2023-07-20,1.22
WKHS,2023-07-21,1.16
WKHS,2023-07-24,1.185
WKHS,2023-07-25,1.12
WKHS,2023-07-26,1.135
WKHS,2023-07-27,1.08
WKHS,2023-07-28,1.17
WKHS,2023-07-31,1.33
WKHS,2023-08-01,1.3
WKHS,2023-08-02,1.23
WKHS,2023-08-03,1.27
WKHS,2023-08-04,1.19
WKHS,2023-08-07,1.18
WKHS,2023-08-08,1.1
WKHS,2023-08-09,1.03
WKHS,2023-08-10,0.9921
WKHS,2023-08-11,0.8984
WKHS,2023-08-14,0.858
WKHS,2023-08-15,0.83
WKHS,2023-08-16,0.7904
WKHS,2023-08-17,0.7803
WKHS,2023-08-18,0.7893
WKHS,2023-08-21,0.7973
WKHS,2023-08-22,0.7518
WKHS,2023-08-23,0.784
WKHS,2023-08-24,0.735
WKHS,2023-08-25,0.7414
WKHS,2023-08-28,0.778
WKHS,2023-08-29,0.8014
WKHS,2023-08-30,0.7937
WKHS,2023-08-31,0.7882
WKHS,2023-09-01,0.7519
WKHS,2023-09-05,0.71
WKHS,2023-09-06,0.6621
WKHS,2023-09-07,0.61
WKHS,2023-09-08,0.5842
WKHS,2023-09-11,0.628
WKHS,2023-09-12,0.6351
WKHS,2023-09-13,0.63
WKHS,2023-09-14,0.6255
WKHS,2023-09-15,0.5965
WKHS,2023-09-18,0.5669
WKHS,2023-09-19,0.55
WKHS,2023-09-20,0.515
WKHS,2023-09-21,0.4747
WKHS,2023-09-22,0.4317
WKHS,2023-09-25,0.4533
WKHS,2023-09-26,0.4305
WKHS,2023-09-27,0.4175
WKHS,2023-09-28,0.414
WKHS,2023-09-29,0.4144
WKHS,2023-10-02,0.3924
WKHS,2023-10-03,0.3788
WKHS,2023-10-04,0.405
WKHS,2023-10-05,0.3918
WKHS,2023-10-06,0.4082
WKHS,2023-10-09,0.406
WKHS,2023-10-10,0.4442
WKHS,2023-10-11,0.478
WKHS,2023-10-12,0.4497
WKHS,2023-10-13,0.4382
WKHS,2023-10-16,0.4499
WKHS,2023-10-17,0.4825
WKHS,2023-10-18,0.459
WKHS,2023-10-19,0.4169
WKHS,2023-10-20,0.404
WKHS,2023-10-23,0.408
WKHS,2023-10-24,0.4037
WKHS,2023-10-25,0.407
WKHS,2023-10-26,0.4015
WKHS,2023-10-27,0.3898
WKHS,2023-10-30,0.42
WKHS,2023-10-31,0.4171
WKHS,2023-11-01,0.41
WKHS,2023-11-02,0.4134
WKHS,2023-11-03,0.4273
WKHS,2023-11-06,0.414
WKHS,2023-11-07,0.433
WKHS,2023-11-08,0.402
WKHS,2023-11-09,0.378
WKHS,2023-11-10,0.3816
WKHS,2023-11-13,0.3999
WKHS,2023-11-14,0.3995
WKHS,2023-11-15,0.41
WKHS,2023-11-16,0.3805
WKHS,2023-11-17,0.3744
WKHS,2023-11-20,0.38
WKHS,2023-11-21,0.3637
WKHS,2023-11-22,0.373
WKHS,2023-11-24,0.373
WKHS,2023-11-27,0.3633
WKHS,2023-11-28,0.3814
WKHS,2023-11-29,0.394
WKHS,2023-11-30,0.3717
WKHS,2023-12-01,0.3917
WKHS,2023-12-04,0.41
WKHS,2023-12-05,0.4075
SCI,2022-12-06,69.57
SCI,2022-12-07,68.93
SCI,2022-12-08,69.36
SCI,2022-12-09,69.12
SCI,2022-12-12,69.37
SCI,2022-12-13,69.55
SCI,2022-12-14,69.35
SCI,2022-12-15,69.22
SCI,2022-12-16,68.1
SCI,2022-12-19,68.07
SCI,2022-12-20,68.57
SCI,2022-12-21,69.47
SCI,2022-12-22,69.64
SCI,2022-12-23,70.23
SCI,2022-12-27,70.48
SCI,2022-12-28,69.35
SCI,2022-12-29,69.77
SCI,2022-12-30,69.14
SCI,2023-01-03,67.72
SCI,2023-01-04,68.16
SCI,2023-01-05,68.02
SCI,2023-01-06,69.32
SCI,2023-01-09,69.98
SCI,2023-01-10,70.82
SCI,2023-01-11,71.43
SCI,2023-01-12,71.23
SCI,2023-01-13,71.15
SCI,2023-01-17,69.93
SCI,2023-01-18,69.37
SCI,2023-01-19,69.42
SCI,2023-01-20,70.24
SCI,2023-01-23,71.0
SCI,2023-01-24,70.8
SCI,2023-01-25,71.16
SCI,2023-01-26,71.9
SCI,2023-01-27,72.82
SCI,2023-01-30,72.22
SCI,2023-01-31,74.15
SCI,2023-02-01,74.25
SCI,2023-02-02,73.31
SCI,2023-02-03,73.81
SCI,2023-02-06,72.16
SCI,2023-02-07,71.43
